filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3000.pdb-filtered_graphs.npy,0.7730150870233774,0.2540598619861834,14,PseudoNegative,PseudoNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3003.pdb-filtered_graphs.npy,0.8737366951256991,0.2637282368862744,3,PseudoPositive,PseudoPositive,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3011.pdb-filtered_graphs.npy,0.7065378139913082,0.2801243518114672,9,PseudoNegative,PseudoNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3012.pdb-filtered_graphs.npy,0.846418708562851,0.1015954210249714,17,PseudoPositive,PseudoPositive,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3023.pdb-filtered_graphs.npy,0.5568599534034729,0.153944577791498,30,PseudoNegative,StrongNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3026.pdb-filtered_graphs.npy,0.993489557504654,0.0056777250236617,30,StrongPositive,StrongPositive,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3053.pdb-filtered_graphs.npy,0.7839650577306747,0.194117999272123,12,PseudoPositive,PseudoNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3089.pdb-filtered_graphs.npy,0.8564844882488251,0.0683204563208038,39,PseudoPositive,PseudoPositive,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3090.pdb-filtered_graphs.npy,0.6396319606527686,0.3673214049789097,5,PseudoNegative,StrongNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3093.pdb-filtered_graphs.npy,0.4177404683696477,0.4079134959153715,3,PseudoNegative,StrongNegative,Negative
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3096.pdb-filtered_graphs.npy,0.935751715004444,0.1616253756104586,4,PseudoPositive,StrongPositive,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3122.pdb-filtered_graphs.npy,0.8832398808002472,0.0939434203480435,21,PseudoPositive,PseudoPositive,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3131.pdb-filtered_graphs.npy,0.6512820667028427,0.11859410625917,91,PseudoNegative,StrongNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3151.pdb-filtered_graphs.npy,0.7805330225080251,0.3526444271356506,11,PseudoPositive,PseudoNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3158.pdb-filtered_graphs.npy,0.5834067178503142,0.4464541138853452,4,PseudoNegative,StrongNegative,Positive
2_8-piezo-separate-graphs-5A/unlabeled/boxCHL1_3162.pdb-filtered_graphs.npy,0.8629822635650635,0.104182578853117,28,PseudoPositive,PseudoPositive,Positive
