filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/2RH1-filtered_graphs.npy,0.7790251451730729,0.11193691088215962,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3A3Y-filtered_graphs.npy,0.8494070619344711,0.09106282807778904,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3AM6-filtered_graphs.npy,0.9112457215785981,0.06166794194637283,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3N9Y-filtered_graphs.npy,0.5242663940787315,0.20521384092528278,71
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/3NYA-filtered_graphs.npy,0.9485399389266967,0.03160909503166203,49
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4DKL-filtered_graphs.npy,0.9331489217281341,0.04063066313001854,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4HYT-filtered_graphs.npy,0.19740177556872368,0.0577169204689323,59
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4NC3-filtered_graphs.npy,0.6821301066875458,0.11776681295131076,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4XP6-filtered_graphs.npy,0.6673462980985642,0.11477774645865808,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4XPB-filtered_graphs.npy,0.6380397593975067,0.1357854528228565,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/4XPG-filtered_graphs.npy,0.6672627884149551,0.15912573811248665,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AVQ-filtered_graphs.npy,0.938264787197113,0.03994450172604402,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AVS-filtered_graphs.npy,0.9429561102390289,0.03630754124851002,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AW1-filtered_graphs.npy,0.9383222353458405,0.03982486625842991,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AW6-filtered_graphs.npy,0.8420065653324127,0.09077896545678357,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5AW7-filtered_graphs.npy,0.8416325211524963,0.09096773130106754,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5D5A-filtered_graphs.npy,0.8832242870330811,0.057407484387363435,56
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5I75-filtered_graphs.npy,0.9061711502075195,0.1047836865119854,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5IUA-filtered_graphs.npy,0.9096323847770691,0.039315849691350074,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5JQH-filtered_graphs.npy,0.8805494999885559,0.1537771053103333,18
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5K2A-filtered_graphs.npy,0.8509484767913819,0.043282562304957355,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5K2C-filtered_graphs.npy,0.8595821464061737,0.05595287638082576,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5MZJ-filtered_graphs.npy,0.9043159890174866,0.04312255609099794,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5OM1-filtered_graphs.npy,0.8956473910808563,0.04548234609146106,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5OM4-filtered_graphs.npy,0.8950277280807495,0.04136526631977548,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/5ZM5-filtered_graphs.npy,0.8020604276657104,0.09468207644311526,74
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6DRY-filtered_graphs.npy,0.7914165067672729,0.08391952230753036,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6DS0-filtered_graphs.npy,0.789723813533783,0.06760060013608114,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6JXJ-filtered_graphs.npy,0.5445523038506508,0.14219549971860987,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6JZH-filtered_graphs.npy,0.7623234152793884,0.06788953258451162,51
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6M47-filtered_graphs.npy,0.8204022407531738,0.10190128095948163,37
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6O1V-filtered_graphs.npy,0.7543845090270043,0.19160774448630521,25
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6OS1-filtered_graphs.npy,0.7309640043973923,0.17676616229856051,19
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6PB0-filtered_graphs.npy,0.9503065431118012,0.088417518720859,21
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6PEQ-filtered_graphs.npy,0.22590700566768646,0.07745943315796235,62
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6PRZ-filtered_graphs.npy,0.934818685054779,0.038862403934728076,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6RZ7-filtered_graphs.npy,0.9414635396003723,0.07995283566531951,28
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6UD8-filtered_graphs.npy,0.590997045636177,0.09825263227660595,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6UY0-filtered_graphs.npy,0.9153960728645325,0.06539466594052933,58
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6WGT-filtered_graphs.npy,0.8825194859504699,0.07079632429602588,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6WM2-filtered_graphs.npy,0.851756831407547,0.13009243758195208,26
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/6ZDV-filtered_graphs.npy,0.8998277664184571,0.03836787925923573,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7A69-filtered_graphs.npy,0.7487535917758942,0.11866794523420333,21
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7BU7-filtered_graphs.npy,0.9002981805801391,0.08041995522345197,28
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp3/Spies/7CFM-filtered_graphs.npy,0.7996967256069183,0.10904210719888782,48
