filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/1LRI-filtered_graphs.npy,0.6315095734596252,0.2955483250506288,71
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/1ZHY-filtered_graphs.npy,0.8000960133969783,0.2752621535154651,77
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/3A3Y-filtered_graphs.npy,0.8549212877452373,0.23198024709914458,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4EIY-filtered_graphs.npy,0.8659684926271438,0.13670308676703868,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4M48-filtered_graphs.npy,0.8763205224275589,0.12218234052307458,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XNU-filtered_graphs.npy,0.8394670164585114,0.17207367056603712,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XNV-filtered_graphs.npy,0.9172693663090468,0.17530535162720426,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XP1-filtered_graphs.npy,0.8389714413881302,0.16718991498888214,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XP4-filtered_graphs.npy,0.9125194507837295,0.09563036962383764,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XPT-filtered_graphs.npy,0.8128276440501213,0.24468725623193757,35
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XT1-filtered_graphs.npy,0.7405531339347362,0.31613445834937004,48
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5AW0-filtered_graphs.npy,0.9769407379627227,0.03315090579984917,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5AW7-filtered_graphs.npy,0.9602756416797638,0.0647142773998501,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5C1M-filtered_graphs.npy,0.7477509844303131,0.2427980253615985,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5I73-filtered_graphs.npy,0.9062941467761993,0.11419426127223295,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5IU4-filtered_graphs.npy,0.9129594492912293,0.07979861144361815,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5IUB-filtered_graphs.npy,0.8938079512119294,0.11370574356166915,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5JQH-filtered_graphs.npy,0.752561859935522,0.3397389425927089,18
