atom_type,importance
C,0.10032040625810623
CA,0.10032040625810623
CB,0.1062970831990242
CD,0.11974456906318665
CD1,0.1331920325756073
CD2,0.14663952589035034
CE,0.15371038019657135
CE1,0.1480291485786438
CE2,0.14234797656536102
CE3,0.1366654485464096
CG,0.13364624977111816
CG1,0.13994266092777252
CG2,0.14623908698558807
CH2,0.15253545343875885
CZ,0.15860670804977417
CZ2,0.16287654638290405
CZ3,0.16714636981487274
O,0.17141622304916382
OH,0.1756860613822937
OD1,0.16824668645858765
OD2,0.1608072966337204
OE1,0.15336789190769196
OE2,0.1459285169839859
OG,0.1364644318819046
OG1,0.126747265458107
N,0.1170300766825676
NE,0.10731294006109238
NE1,0.10921049863100052
NE2,0.11442690342664719
ND1,0.11964333802461624
ND2,0.1248597726225853
NZ,0.13224640488624573
NH1,0.1407194435596466
NH2,0.1491924524307251
SD,0.15766413509845734
SG,0.16142944991588593
UNKNOWN,0.16142944991588593
