filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/1ZHY-filtered_graphs.npy,0.7147881722077727,0.33406232298434585,77
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/3D4S-filtered_graphs.npy,0.9612608706951141,0.050054925231146755,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4DKL-filtered_graphs.npy,0.8647082689404487,0.1456740913499648,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4IB4-filtered_graphs.npy,0.6852291843295097,0.20817885625499385,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4NTJ-filtered_graphs.npy,0.7740058454871178,0.23165710313913374,32
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4PXZ-filtered_graphs.npy,0.5620659821666777,0.3399594284282691,65
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4RES-filtered_graphs.npy,0.8720581901073455,0.15785968186993038,59
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4XNX-filtered_graphs.npy,0.8435452342033386,0.18758956763187884,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/4XP5-filtered_graphs.npy,0.8117644527554512,0.18493555522837113,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/5AVV-filtered_graphs.npy,0.9779351484775544,0.04402406417161643,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/5AW5-filtered_graphs.npy,0.9782790410518646,0.03434373657947936,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/5C1M-filtered_graphs.npy,0.7645100331306458,0.2197072455614018,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/5IU4-filtered_graphs.npy,0.8764464980363846,0.1451203898232063,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Spies/5IU8-filtered_graphs.npy,0.9085088753700257,0.07959274023371696,45
