filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2828-filtered_graphs.npy,0.768429908285749,0.3656713098736441,3,PseudoPositive,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2830-filtered_graphs.npy,0.8948866695165634,0.2231436270469061,9,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2852-filtered_graphs.npy,0.6421552262792829,0.3727236458162613,4,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2853-filtered_graphs.npy,0.3683951773918352,0.3968655596768903,7,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2857-filtered_graphs.npy,0.7027625849854666,0.4264605811722026,8,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2880-filtered_graphs.npy,0.8766138708591461,0.2113230585143506,17,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2883-filtered_graphs.npy,0.8610059422254562,0.1563290426570606,26,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2889-filtered_graphs.npy,0.6759220543503761,0.3068606753616136,15,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2892-filtered_graphs.npy,0.6282657223008573,0.3086874529071155,32,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2903-filtered_graphs.npy,0.9671570825576782,0.0484360774330856,18,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2913-filtered_graphs.npy,0.4054421849982463,0.3840212189820359,4,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2915-filtered_graphs.npy,0.8349594469368458,0.2809621412193016,7,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2923-filtered_graphs.npy,0.7211737142226222,0.4251184075077865,1,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2937-filtered_graphs.npy,0.7262117880582809,0.2088646037654186,38,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2938-filtered_graphs.npy,0.8916297479346394,0.2440817987878544,11,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2955-filtered_graphs.npy,0.2448446314266766,0.3146833906305053,6,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2959-filtered_graphs.npy,0.3425775204913225,0.3533006783894517,10,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2965-filtered_graphs.npy,0.553337930210363,0.4890192575210899,1,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2967-filtered_graphs.npy,0.8073367365765466,0.3604859187951282,3,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2973-filtered_graphs.npy,0.9297416079044342,0.074054096234114,28,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2975-filtered_graphs.npy,0.7591456084698439,0.2470317362970297,72,PseudoPositive,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2979-filtered_graphs.npy,0.6465555729530752,0.3367306718657996,27,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_2994-filtered_graphs.npy,0.3699357577390037,0.382593307442224,23,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3044-filtered_graphs.npy,0.8987465190287912,0.2521014240555677,5,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3052-filtered_graphs.npy,0.4285557420023513,0.4745508170802616,1,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3053-filtered_graphs.npy,0.3471698365181874,0.3684599389024265,8,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3056-filtered_graphs.npy,0.8548554301261901,0.2019956851186199,10,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3065-filtered_graphs.npy,0.8742070543766022,0.0813045197385946,28,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3070-filtered_graphs.npy,0.8054966721605104,0.3627211775680591,3,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3083-filtered_graphs.npy,0.958067626953125,0.0670199458744112,12,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3108-filtered_graphs.npy,0.7149694463354536,0.3421753736976115,5,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3123-filtered_graphs.npy,0.8074370446801186,0.1623630426492008,35,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3130-filtered_graphs.npy,0.7680226974876132,0.3694154285072803,4,PseudoPositive,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3143-filtered_graphs.npy,0.7211737142226222,0.4251184075077865,1,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3150-filtered_graphs.npy,0.9703330391645432,0.0812987058336321,11,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3160-filtered_graphs.npy,0.3899810886848718,0.2994198796679771,26,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3163-filtered_graphs.npy,0.6736353308008983,0.2742767732801126,30,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3182-filtered_graphs.npy,0.3138591647717658,0.3779442007933462,3,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3187-filtered_graphs.npy,0.6844500695727765,0.3459278292301505,10,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3193-filtered_graphs.npy,0.800943735386245,0.3226082396932616,15,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3198-filtered_graphs.npy,0.0939292064539552,0.2088663654052398,10,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3207-filtered_graphs.npy,0.5470543828979134,0.3131176131666189,32,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3224-filtered_graphs.npy,0.8081994479894639,0.2630127026223695,9,PseudoPositive,PseudoPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3227-filtered_graphs.npy,0.7753627736526707,0.4094745669809663,1,PseudoPositive,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3235-filtered_graphs.npy,0.4548625614494085,0.331636556178009,65,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3240-filtered_graphs.npy,0.5418881911039353,0.2820539010060947,57,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3243-filtered_graphs.npy,0.4325049271035823,0.3695190737701648,14,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3259-filtered_graphs.npy,0.6463242855477864,0.4474568191877589,3,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3265-filtered_graphs.npy,0.6226621390970579,0.4559294291384627,1,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3316-filtered_graphs.npy,0.2416788578988052,0.2450350576886786,22,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3325-filtered_graphs.npy,0.6259091241657734,0.3495603323732117,18,PseudoNegative,StrongNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3329-filtered_graphs.npy,0.7424289985699579,0.293230520811258,8,PseudoNegative,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3330-filtered_graphs.npy,0.7777711187303066,0.2242197510321627,24,PseudoPositive,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3341-filtered_graphs.npy,0.8810228475928307,0.2059959855356109,10,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3349-filtered_graphs.npy,0.4125405268720351,0.3414288958589214,7,PseudoNegative,StrongNegative,Negative
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3371-filtered_graphs.npy,0.7940795189142227,0.1971948311224516,57,PseudoPositive,PseudoNegative,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3372-filtered_graphs.npy,0.9676632904261352,0.1335271952479813,30,PseudoPositive,StrongPositive,Positive
separate-piezo-separate-graphs-5A/unlabeled/CHL1_3375-filtered_graphs.npy,0.0360672588669694,0.0616626361572126,75,StrongNegative,StrongNegative,Negative
