atom_type,importance
C,0.181893453001976
CA,0.181893453001976
CB,0.18876391649246216
CD,0.20422521233558655
CD1,0.21968474984169006
CD2,0.2351464331150055
CE,0.24080194532871246
CE1,0.22684846818447113
CE2,0.21289615333080292
CE3,0.1989438533782959
CG,0.18464812636375427
CG1,0.16915224492549896
CG2,0.15365636348724365
CH2,0.13816051185131073
CZ,0.12585464119911194
CZ2,0.1390685737133026
CZ3,0.15228258073329926
O,0.16549654304981232
OH,0.17871052026748657
OD1,0.18879857659339905
OD2,0.1988866776227951
OE1,0.20897477865219116
OE2,0.21906280517578125
OG,0.2028757929801941
OG1,0.18340425193309784
N,0.16393274068832397
NE,0.1444612741470337
NE1,0.1351540982723236
NE2,0.1287526935338974
ND1,0.12235015630722046
ND2,0.11594768613576889
NZ,0.11178170889616013
NH1,0.10873351991176605
NH2,0.10568542778491974
SD,0.10263670235872269
SG,0.10128223150968552
UNKNOWN,0.10128223150968552
