filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
anton-piezo-graph-5A/unlabeled/box10_mode1-filtered_combined_matrix.npy,0.0031601296539884,0.0033864058949272,96,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode2-filtered_combined_matrix.npy,0.0124326719366945,0.0110603951418336,93,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode3-filtered_combined_matrix.npy,0.4719931076467037,0.2102906729081229,82,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode4-filtered_combined_matrix.npy,0.034108918053098,0.0222381737155715,86,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode5-filtered_combined_matrix.npy,0.1628293216228485,0.1300973556014795,89,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode6-filtered_combined_matrix.npy,0.012369162394898,0.0094342575209259,95,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode7-filtered_combined_matrix.npy,0.0001288012573422,0.0001105064927936,114,StrongNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode8-filtered_combined_matrix.npy,0.3832532605528831,0.1822696291697124,97,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box10_mode9-filtered_combined_matrix.npy,0.0035870350780896,0.0027371920835491,96,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode1-filtered_combined_matrix.npy,0.0773542445991188,0.1041401004556176,91,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode2-filtered_combined_matrix.npy,0.0003964307645946,0.000299169966062,95,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode3-filtered_combined_matrix.npy,0.0057495860650669,0.004601777422401,89,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode4-filtered_combined_matrix.npy,0.0651033210288733,0.0464342070555611,66,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode5-filtered_combined_matrix.npy,0.000568537809886,0.0003450549347226,87,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode6-filtered_combined_matrix.npy,0.0792535005882382,0.063367129462861,62,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode7-filtered_combined_matrix.npy,0.0179176271730102,0.0152158204561399,78,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode8-filtered_combined_matrix.npy,0.021953025329858,0.0235003981544526,77,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box11_mode9-filtered_combined_matrix.npy,0.0064546037325635,0.0068512261263577,91,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode1-filtered_combined_matrix.npy,0.0001950759585452,0.0001435983111081,104,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode2-filtered_combined_matrix.npy,0.0023691739881178,0.0019264939110757,72,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode3-filtered_combined_matrix.npy,0.001643471737625,0.001418651993036,74,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode4-filtered_combined_matrix.npy,0.0003812495384772,0.0002394864962922,89,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode5-filtered_combined_matrix.npy,8.643009368825005e-05,5.431643867348884e-05,105,StrongNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode6-filtered_combined_matrix.npy,0.0001324345918146,0.0001072219941867,98,StrongNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode7-filtered_combined_matrix.npy,0.0002152194370137,0.0001576789023425,98,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode8-filtered_combined_matrix.npy,0.0052200710494071,0.0035329119917869,71,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box12_mode9-filtered_combined_matrix.npy,0.0114730788324959,0.0104288533785726,78,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode1-filtered_combined_matrix.npy,0.0006043079176743,0.0005815305425575,112,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode2-filtered_combined_matrix.npy,0.0189691989356651,0.0234612551467585,91,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode3-filtered_combined_matrix.npy,0.0016860861933673,0.0021238716500233,97,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode4-filtered_combined_matrix.npy,0.000140985734215,0.0001019928091295,101,StrongNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode5-filtered_combined_matrix.npy,0.0020092340768314,0.0015178038743761,99,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode6-filtered_combined_matrix.npy,0.2356490485370159,0.1519410330660727,91,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode7-filtered_combined_matrix.npy,0.0001702187503542,0.0001823259051911,111,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode8-filtered_combined_matrix.npy,0.0003919753975787,0.00026683098108,108,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box13_mode9-filtered_combined_matrix.npy,0.0229529717680998,0.0234385393569207,94,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode1-filtered_combined_matrix.npy,0.0061485737125622,0.0068662791273476,93,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode2-filtered_combined_matrix.npy,0.0095370689313858,0.0084074520300962,77,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode3-filtered_combined_matrix.npy,0.0021387210011016,0.0021155362403307,91,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode4-filtered_combined_matrix.npy,0.0149854209227487,0.0129674573724451,80,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode5-filtered_combined_matrix.npy,0.04118295928929,0.0352154253682503,76,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode6-filtered_combined_matrix.npy,0.0185104096098802,0.0171465900918945,81,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode7-filtered_combined_matrix.npy,8.065635858656606e-05,5.098724209192674e-05,96,StrongNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode8-filtered_combined_matrix.npy,0.0658760536462068,0.0495844748681661,76,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box14_mode9-filtered_combined_matrix.npy,0.0020093364937929,0.0017501236095719,92,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode1-filtered_combined_matrix.npy,0.0055483844468835,0.0108996027968931,119,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode2-filtered_combined_matrix.npy,0.0124843994714319,0.0157968315201369,118,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode3-filtered_combined_matrix.npy,0.0085149910353356,0.0088225567520166,128,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode4-filtered_combined_matrix.npy,0.0017829624617297,0.0012205594115056,98,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode5-filtered_combined_matrix.npy,0.0003292219523063,0.0003288406305424,123,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode6-filtered_combined_matrix.npy,0.0127462024381384,0.0114633749634775,97,PseudoNegative,StrongNegative,Negative
anton-piezo-graph-5A/unlabeled/box1_mode7-filtered_combined_matrix.npy,6.52168295619049e-05,3.880726576630965e-05,102,StrongNegative,StrongNegative,Negative
