atom_type,importance_sum
C,6.188848972320557
CA,6.188848972320557
CB,6.64493465423584
CD,7.67106819152832
CD1,8.6972017288208
CD2,9.72337818145752
CE,10.422811508178711
CE1,10.468677520751953
CE2,10.514542579650879
CE3,10.560410499572754
CG,10.17324447631836
CG1,8.270781517028809
CG2,6.3683576583862305
CH2,4.465892791748047
CZ,2.8722612857818604
CZ2,3.74948787689209
CZ3,4.626737594604492
O,5.503963947296143
OH,6.381192684173584
OD1,5.943363189697266
OD2,5.5055365562438965
OE1,5.067707538604736
OE2,4.629878520965576
OG,5.577124118804932
OG1,6.697511196136475
N,7.817892074584961
NE,8.938231468200684
NE1,10.499980926513672
NE2,12.187798500061035
ND1,13.87553882598877
ND2,15.563355445861816
NZ,14.88669204711914
NH1,13.027796745300293
NH2,11.168977737426758
SD,9.310083389282227
SG,8.483907699584961
UNKNOWN,8.483907699584961
