atom_type,importance_sum
C,1.7482010126113892
CA,1.7482010126113892
CB,2.2033631801605225
CD,3.227491855621338
CD1,4.2516069412231445
CD2,5.275731086730957
CE,6.152488708496094
CE1,6.7344231605529785
CE2,7.316394805908203
CE3,7.898369789123535
CG,8.390973091125488
CG1,8.57071304321289
CG2,8.75045394897461
CH2,8.930192947387695
CZ,9.206900596618652
CZ2,10.259332656860352
CZ3,11.311766624450684
O,12.364201545715332
OH,13.416634559631348
OD1,12.195562362670898
OD2,10.974493026733398
OE1,9.75342082977295
OE2,8.532350540161133
OG,8.791919708251953
OG1,9.236567497253418
N,9.68121337890625
NE,10.125864028930664
NE1,9.726886749267578
NE2,9.086999893188477
ND1,8.44703197479248
ND2,7.80710506439209
NZ,8.574288368225098
NH1,10.045065879821777
NH2,11.515765190124512
SD,12.986540794372559
SG,13.640250205993652
UNKNOWN,13.640250205993652
