atom_type,importance
C,0.20795148611068726
CA,0.20795148611068726
CB,0.21336033940315247
CD,0.22553196549415588
CD1,0.2377035766839981
CD2,0.2498769313097
CE,0.24863706529140472
CE1,0.2205761969089508
CE2,0.19251510500907898
CE3,0.16445372998714447
CG,0.14168967306613922
CG1,0.13746377825737
CG2,0.13323789834976196
CH2,0.12901200354099274
CZ,0.12726537883281708
CZ2,0.14535292983055115
CZ3,0.16344046592712402
O,0.1815280169248581
OH,0.19961552321910858
OD1,0.21002620458602905
OD2,0.22043627500534058
OE1,0.23084668815135956
OE2,0.24125735461711884
OG,0.24255706369876862
OG1,0.24271784722805023
N,0.24287867546081543
NE,0.24303942918777466
NE1,0.24277763068675995
NE2,0.24239309132099152
ND1,0.24200846254825592
ND2,0.24162577092647552
NZ,0.23478780686855316
NH1,0.2247243970632553
NH2,0.21466082334518433
SD,0.20459724962711334
SG,0.20012429356575012
UNKNOWN,0.20012429356575012
