atom_type,importance_sum
C,3.9692111015319824
CA,3.9692111015319824
CB,4.3802714347839355
CD,5.3051581382751465
CD1,6.230096817016602
CD2,7.154983043670654
CE,7.874316215515137
CE1,8.18249797821045
CE2,8.49067497253418
CE3,8.798851013183594
CG,9.05143928527832
CG1,9.109196662902832
CG2,9.166952133178711
CH2,9.224708557128906
CZ,9.203256607055664
CZ2,8.548151969909668
CZ3,7.893049716949463
O,7.237946033477783
OH,6.582842826843262
OD1,5.841745376586914
OD2,5.100647449493408
OE1,4.3595499992370605
OE2,3.6184260845184326
OG,3.586555004119873
OG1,3.643338680267334
N,3.700122117996216
NE,3.7569053173065186
NE1,3.7599947452545166
NE2,3.747769355773926
ND1,3.735516309738159
ND2,3.723264694213867
NZ,4.234165191650391
NH1,5.006643295288086
NH2,5.779120445251465
SD,6.551598072052002
SG,6.89490270614624
UNKNOWN,6.89490270614624
