filename,average_score,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/1N83-filtered_graphs.npy,0.38181283086538315,75
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/3A3Y-filtered_graphs.npy,0.905446219444275,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/3WGV-filtered_graphs.npy,0.908997255563736,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/4IB4-filtered_graphs.npy,0.5555639666318893,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/4XNV-filtered_graphs.npy,0.9736226153373718,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/4XT1-filtered_graphs.npy,0.7845649063587189,48
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5AVR-filtered_graphs.npy,0.964174792766571,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5AVX-filtered_graphs.npy,0.9713494873046875,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5AVZ-filtered_graphs.npy,0.967419617176056,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5I74-filtered_graphs.npy,0.9820942533016205,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5IUA-filtered_graphs.npy,0.8698145818710327,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5IUB-filtered_graphs.npy,0.8668808829784393,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5K2B-filtered_graphs.npy,0.9177791225910187,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5K2C-filtered_graphs.npy,0.8913607025146484,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5LWE-filtered_graphs.npy,0.4298465970810503,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5N2R-filtered_graphs.npy,0.8824615812301636,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5OLG-filtered_graphs.npy,0.898532931804657,43
