filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/2RH1-filtered_combined_matrix.npy,0.8389804655313492,0.2389269914568372,53
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3A3Y-filtered_combined_matrix.npy,0.8371122142672539,0.21817576573636097,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3AM6-filtered_combined_matrix.npy,0.8423638966679573,0.2525686341880323,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3N9Y-filtered_combined_matrix.npy,0.4207162978500128,0.238910823458363,71
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3NYA-filtered_combined_matrix.npy,0.8143123036623001,0.24514434867588003,49
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4DKL-filtered_combined_matrix.npy,0.7032520744204521,0.2827766184391536,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4HYT-filtered_combined_matrix.npy,0.5111533436179161,0.22037877551275936,59
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4NC3-filtered_combined_matrix.npy,0.7892456406354904,0.22561497845457182,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4XP6-filtered_combined_matrix.npy,0.7783519726991653,0.23894072897283766,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4XPB-filtered_combined_matrix.npy,0.7653215807676316,0.23986632722324813,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4XPG-filtered_combined_matrix.npy,0.7076612290740013,0.333354634112489,47
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AVQ-filtered_combined_matrix.npy,0.9376390743255615,0.05130375735326776,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AVS-filtered_combined_matrix.npy,0.9442257082462311,0.054486764541553996,44
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AW1-filtered_combined_matrix.npy,0.938091789484024,0.05083361074748928,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AW6-filtered_combined_matrix.npy,0.8222360193729401,0.1843325405441116,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AW7-filtered_combined_matrix.npy,0.8224447047710419,0.1842051749120982,41
