atom_type,importance
C,0.12083480507135391
CA,0.12083480507135391
CB,0.13308541476726532
CD,0.1606498658657074
CD1,0.18821555376052856
CD2,0.21578003466129303
CE,0.2311045080423355
CE1,0.2219494879245758
CE2,0.2127944976091385
CE3,0.203638955950737
CG,0.19491514563560486
CG1,0.18769842386245728
CG2,0.18048156797885895
CH2,0.17326480150222778
CZ,0.16829504072666168
CZ2,0.1813013106584549
CZ3,0.1943075805902481
O,0.20731386542320251
OH,0.22032013535499573
OD1,0.20537181198596954
OD2,0.1904234141111374
OE1,0.1754751354455948
OE2,0.1605268120765686
OG,0.16260850429534912
OG1,0.1668190211057663
N,0.1710294783115387
NE,0.1752399504184723
NE1,0.17477478086948395
NE2,0.1729736477136612
ND1,0.17117249965667725
ND2,0.1693725436925888
NZ,0.1743748039007187
NH1,0.18277931213378906
NH2,0.19118383526802063
SD,0.199588343501091
SG,0.2033238410949707
UNKNOWN,0.2033238410949707
