atom_type,importance
C,0.10235518217086792
CA,0.10235518217086792
CB,0.10775459557771683
CD,0.11990397423505783
CD1,0.13205283880233765
CD2,0.1442028135061264
CE,0.14977845549583435
CE1,0.14220662415027618
CE2,0.13463576138019562
CE3,0.12706391513347626
CG,0.12637850642204285
CG1,0.14979662001132965
CG2,0.17321476340293884
CH2,0.19663284718990326
CZ,0.218583881855011
CZ2,0.22879233956336975
CZ3,0.23900049924850464
O,0.24920865893363953
OH,0.2594168484210968
OD1,0.24828629195690155
OD2,0.23715566098690033
OE1,0.22602516412734985
OE2,0.21489374339580536
OG,0.2189158946275711
OG1,0.22483189404010773
N,0.23074761033058167
NE,0.23666325211524963
NE1,0.2440035045146942
NE2,0.2517487406730652
ND1,0.2594960629940033
ND2,0.2672433853149414
NZ,0.264471173286438
NH1,0.2564384341239929
NH2,0.24840550124645233
SD,0.24037468433380127
SG,0.2368038445711136
UNKNOWN,0.2368038445711136
