filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
sdf_2-piezo-graph-5A/unlabeled/box1008-filtered_combined_matrix.npy,0.3195528875291347,0.1492553061190207,49,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1009-filtered_combined_matrix.npy,0.0046547050180379,0.0029347945559078,70,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1010-filtered_combined_matrix.npy,0.0122630053246393,0.0067343647688744,78,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1011-filtered_combined_matrix.npy,0.0013447800627909,0.0008400876335908,91,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1012-filtered_combined_matrix.npy,0.0002194577073896,0.0002567727408235,113,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1013-filtered_combined_matrix.npy,0.0010587350089917,0.0015483728170809,113,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1014-filtered_combined_matrix.npy,0.0017687758849933,0.0016742173400847,69,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1023-filtered_combined_matrix.npy,0.647609933912754,0.1796039612266646,42,PseudoNegative,StrongNegative,Positive
sdf_2-piezo-graph-5A/unlabeled/box1024-filtered_combined_matrix.npy,0.0112450695945881,0.0082113127355572,75,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1025-filtered_combined_matrix.npy,0.0155473186913877,0.0127891416427888,71,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1026-filtered_combined_matrix.npy,0.0076051562302745,0.004556844041518,96,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1027-filtered_combined_matrix.npy,0.0002289663357078,0.000165974103416,102,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1028-filtered_combined_matrix.npy,0.9191023969650268,0.0732288230196249,51,PseudoPositive,StrongPositive,Positive
sdf_2-piezo-graph-5A/unlabeled/box1038-filtered_combined_matrix.npy,0.7384022891521453,0.1664822313882335,39,PseudoPositive,PseudoNegative,Positive
sdf_2-piezo-graph-5A/unlabeled/box1039-filtered_combined_matrix.npy,0.8883897304534912,0.0816913714287269,50,PseudoPositive,StrongPositive,Positive
sdf_2-piezo-graph-5A/unlabeled/box1040-filtered_combined_matrix.npy,0.889860344529152,0.1147135140708187,57,PseudoPositive,StrongPositive,Positive
sdf_2-piezo-graph-5A/unlabeled/box1041-filtered_combined_matrix.npy,0.0402310460805892,0.0282060262749173,74,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1042-filtered_combined_matrix.npy,0.0182687737210653,0.0151515029373378,80,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1043-filtered_combined_matrix.npy,0.2432661656290292,0.1889321187452597,55,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1057-filtered_combined_matrix.npy,0.4270772171020507,0.2008355289398914,61,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1058-filtered_combined_matrix.npy,0.5654362985491752,0.1834934273451632,40,PseudoNegative,StrongNegative,Positive
sdf_2-piezo-graph-5A/unlabeled/box1307-filtered_combined_matrix.npy,0.6148409849405289,0.1654322009477854,32,PseudoNegative,StrongNegative,Positive
sdf_2-piezo-graph-5A/unlabeled/box1308-filtered_combined_matrix.npy,0.7998758316040039,0.1167844670815623,43,PseudoPositive,PseudoPositive,Positive
sdf_2-piezo-graph-5A/unlabeled/box1309-filtered_combined_matrix.npy,0.4656881677359342,0.2383792265365729,63,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1310-filtered_combined_matrix.npy,0.0145852259546518,0.0155468886927153,70,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1311-filtered_combined_matrix.npy,0.0308122275862842,0.0365526428166567,64,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1312-filtered_combined_matrix.npy,0.7303583788871765,0.1612674951112186,53,PseudoPositive,PseudoNegative,Positive
sdf_2-piezo-graph-5A/unlabeled/box1313-filtered_combined_matrix.npy,0.0027872890955768,0.0017589812522238,76,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1314-filtered_combined_matrix.npy,0.8383090543746948,0.1116988140668927,52,PseudoPositive,StrongPositive,Positive
sdf_2-piezo-graph-5A/unlabeled/box1322-filtered_combined_matrix.npy,0.0539479299169033,0.0686170139955218,62,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1323-filtered_combined_matrix.npy,0.0058071151352487,0.003646720206294,70,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1324-filtered_combined_matrix.npy,0.0355933172255754,0.0311878626723416,71,PseudoNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1325-filtered_combined_matrix.npy,0.0005055373880168,0.0010450401265942,145,StrongNegative,StrongNegative,Negative
sdf_2-piezo-graph-5A/unlabeled/box1326-filtered_combined_matrix.npy,0.1613099817931652,0.114844267740072,62,PseudoNegative,StrongNegative,Negative
