atom_type,importance
C,0.08022604137659073
CA,0.08022604137659073
CB,0.08296144753694534
CD,0.08911622315645218
CD1,0.0952710211277008
CD2,0.10142526775598526
CE,0.10450573265552521
CE1,0.10143590718507767
CE2,0.0983666405081749
CE3,0.09529682248830795
CG,0.09485360234975815
CG1,0.10360117256641388
CG2,0.11234879493713379
CH2,0.12109638005495071
CZ,0.1302589327096939
CZ2,0.14274081587791443
CZ3,0.15522271394729614
O,0.16770462691783905
OH,0.18018652498722076
OD1,0.18678374588489532
OD2,0.19338110089302063
OE1,0.19997841119766235
OE2,0.20657576620578766
OG,0.2023838311433792
OG1,0.19684334099292755
N,0.19130270183086395
NE,0.1857621818780899
NE1,0.19801123440265656
NE2,0.21534369885921478
ND1,0.23267608880996704
ND2,0.2500085234642029
NZ,0.24781644344329834
NH1,0.23586182296276093
NH2,0.22390693426132202
SD,0.21195241808891296
SG,0.20663926005363464
UNKNOWN,0.20663926005363464
