atom_type,importance
C,0.19215592741966248
CA,0.19215592741966248
CB,0.19187161326408386
CD,0.19123156368732452
CD1,0.19059151411056519
CD2,0.18995150923728943
CE,0.18982258439064026
CE1,0.19071541726589203
CE2,0.19160833954811096
CE3,0.19250111281871796
CG,0.19306032359600067
CG1,0.19245010614395142
CG2,0.19183988869190216
CH2,0.19122962653636932
CZ,0.19322702288627625
CZ2,0.21608522534370422
CZ3,0.23894299566745758
O,0.26180121302604675
OH,0.2846594452857971
OD1,0.2962772250175476
OD2,0.30789491534233093
OE1,0.31951263546943665
OE2,0.33113038539886475
OG,0.3712407648563385
OG1,0.41491270065307617
N,0.4585847556591034
NE,0.5022567510604858
NE1,0.4903688132762909
NE2,0.4626086354255676
ND1,0.43484610319137573
ND2,0.40708452463150024
NZ,0.39179086685180664
NH1,0.38273000717163086
NH2,0.3736690580844879
SD,0.3646080791950226
SG,0.36058157682418823
UNKNOWN,0.36058157682418823
