filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
bigbox-piezo-graph-5A/unlabeled/box1_mode1-filtered_combined_matrix.npy,0.0565717170108109,0.0445515622415316,89,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode10-filtered_combined_matrix.npy,0.003741968050308,0.0059480345880682,96,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode11-filtered_combined_matrix.npy,0.0551168790459632,0.0432474820937053,67,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode12-filtered_combined_matrix.npy,0.016206094333902,0.0144998706626725,90,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode13-filtered_combined_matrix.npy,0.0017579521815059,0.0013548756872031,88,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode14-filtered_combined_matrix.npy,0.1602140139788389,0.0968461522167587,63,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode15-filtered_combined_matrix.npy,0.3983792178332805,0.17357548062203,55,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode16-filtered_combined_matrix.npy,0.0311666229832917,0.0263048842367172,92,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode17-filtered_combined_matrix.npy,0.0618472271412611,0.0497721592311533,81,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode18-filtered_combined_matrix.npy,0.0074870541132986,0.0074657083070959,83,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode19-filtered_combined_matrix.npy,0.0413290581386536,0.0375273013598132,66,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode2-filtered_combined_matrix.npy,0.0090227127622347,0.0068624068541087,82,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode20-filtered_combined_matrix.npy,0.1630884544923901,0.1071577510678504,71,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode21-filtered_combined_matrix.npy,0.0064551455155014,0.0039025463917724,71,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode22-filtered_combined_matrix.npy,0.002172636053292,0.0014862656503585,84,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode23-filtered_combined_matrix.npy,0.0015862592784105,0.0010546685722467,67,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode24-filtered_combined_matrix.npy,0.4701423385739326,0.1782410694223585,51,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode25-filtered_combined_matrix.npy,0.7373408722877502,0.1530250191742367,62,PseudoNegative,PseudoNegative,Positive
bigbox-piezo-graph-5A/unlabeled/box1_mode3-filtered_combined_matrix.npy,0.1154294830933213,0.0852121519631164,91,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode4-filtered_combined_matrix.npy,0.0306638500792905,0.049556870853882,99,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode5-filtered_combined_matrix.npy,0.0224897189857438,0.0165539479200075,96,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode6-filtered_combined_matrix.npy,0.0025502539804438,0.0015218300694467,87,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode7-filtered_combined_matrix.npy,0.306163365766406,0.1607272991733537,83,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode8-filtered_combined_matrix.npy,0.0161827677022665,0.0245312098542969,69,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box1_mode9-filtered_combined_matrix.npy,0.0003801335583921,0.0005067530189885,103,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode1-filtered_combined_matrix.npy,0.0003934991377536,0.0003981299420603,110,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode10-filtered_combined_matrix.npy,0.0140833573718555,0.0156121567724208,86,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode11-filtered_combined_matrix.npy,0.1501033116504549,0.0970901042323122,89,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode12-filtered_combined_matrix.npy,0.5238935270905495,0.2228879130020016,78,PseudoNegative,StrongNegative,Positive
bigbox-piezo-graph-5A/unlabeled/box2_mode13-filtered_combined_matrix.npy,0.137030755393207,0.1004809974872546,65,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode14-filtered_combined_matrix.npy,0.3456891402602196,0.1508109017753519,59,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode15-filtered_combined_matrix.npy,0.0087086116010323,0.0063582329743846,74,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode16-filtered_combined_matrix.npy,0.019376949602738,0.0109028067968946,72,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode17-filtered_combined_matrix.npy,0.0110461315792053,0.0109189716129814,75,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode18-filtered_combined_matrix.npy,0.0225915158074349,0.0280454461794385,73,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode19-filtered_combined_matrix.npy,0.0328835318610072,0.0260218578247422,64,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode2-filtered_combined_matrix.npy,0.2551869447529316,0.1379173887787582,74,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode20-filtered_combined_matrix.npy,0.0836940638907253,0.0551906497609168,62,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode21-filtered_combined_matrix.npy,0.0003645922724535,0.0001898945098064,83,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode22-filtered_combined_matrix.npy,0.5995177635550499,0.1785134763482894,67,PseudoNegative,StrongNegative,Positive
bigbox-piezo-graph-5A/unlabeled/box2_mode23-filtered_combined_matrix.npy,0.2684697308391333,0.1619762686916233,52,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode24-filtered_combined_matrix.npy,0.002194644594565,0.0011005468590394,73,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode25-filtered_combined_matrix.npy,0.0915139519423246,0.0624365476018832,67,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode3-filtered_combined_matrix.npy,0.0162069185078144,0.011797403555178,105,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode4-filtered_combined_matrix.npy,0.000374749606708,0.0003250096978536,98,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode5-filtered_combined_matrix.npy,0.1098483590688556,0.095025165502527,78,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode6-filtered_combined_matrix.npy,0.0540258703194558,0.046025896660217,78,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode7-filtered_combined_matrix.npy,0.3566703018546104,0.1636554416131462,76,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode8-filtered_combined_matrix.npy,0.0335504666436463,0.0294445416238667,74,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box2_mode9-filtered_combined_matrix.npy,0.0285445961356163,0.0248743868715374,70,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode1-filtered_combined_matrix.npy,0.0011089274068945,0.0008875327890887,102,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode10-filtered_combined_matrix.npy,0.0021071211301023,0.0027925745625997,89,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode11-filtered_combined_matrix.npy,0.0546236122120171,0.0511322189658689,68,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode12-filtered_combined_matrix.npy,0.0050389159540645,0.0032223078458894,82,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode13-filtered_combined_matrix.npy,0.274402612298727,0.16641610553943,62,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode14-filtered_combined_matrix.npy,0.0226455291686579,0.0294498176096848,83,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode15-filtered_combined_matrix.npy,0.0124893922195769,0.0104199715693825,73,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode16-filtered_combined_matrix.npy,0.2513921435922384,0.1735919894389281,71,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode17-filtered_combined_matrix.npy,0.0077617884357459,0.0061931090075794,92,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode18-filtered_combined_matrix.npy,0.1381149030476808,0.1016135819289506,73,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode19-filtered_combined_matrix.npy,0.0469361293688416,0.0360613552835018,73,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode2-filtered_combined_matrix.npy,0.0024635973208933,0.0060255437669829,102,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode20-filtered_combined_matrix.npy,0.319136402234435,0.2013808710522862,61,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode21-filtered_combined_matrix.npy,0.00865511626238,0.0098841574228325,70,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode22-filtered_combined_matrix.npy,0.1363046246021986,0.1003183557782465,69,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode23-filtered_combined_matrix.npy,0.3879100216180086,0.2065554468842041,64,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode24-filtered_combined_matrix.npy,0.3405892698466777,0.2016225313439131,70,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode25-filtered_combined_matrix.npy,0.0719702308997511,0.0575076331800172,68,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode3-filtered_combined_matrix.npy,0.0017824432154884,0.0021397189260827,97,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode4-filtered_combined_matrix.npy,0.0163488480728119,0.016505871674249,94,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode5-filtered_combined_matrix.npy,0.1029455466940999,0.0991558795299509,69,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode6-filtered_combined_matrix.npy,0.0012900303777132,0.0008981216645948,82,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode7-filtered_combined_matrix.npy,0.0722445070371031,0.0456103133947311,94,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode8-filtered_combined_matrix.npy,0.0135352142248302,0.0131186540729841,75,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box3_mode9-filtered_combined_matrix.npy,0.0207970116380602,0.0165286162176182,71,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode1-filtered_combined_matrix.npy,0.2973571467399597,0.1557480944116022,83,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode10-filtered_combined_matrix.npy,0.0282728619780391,0.0197088983179965,88,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode11-filtered_combined_matrix.npy,6.115059904914233e-05,4.493686980894236e-05,112,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode12-filtered_combined_matrix.npy,0.0230022370442748,0.0151331129645144,93,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode13-filtered_combined_matrix.npy,0.0075664237025193,0.0053953111974414,83,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode14-filtered_combined_matrix.npy,0.506911831498146,0.1739425255295011,70,PseudoNegative,StrongNegative,Positive
bigbox-piezo-graph-5A/unlabeled/box4_mode15-filtered_combined_matrix.npy,0.076347009697929,0.0631492748179465,81,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode16-filtered_combined_matrix.npy,0.0558265120908618,0.0393896082645795,83,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode17-filtered_combined_matrix.npy,0.0196542563941329,0.0172997051331147,82,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode18-filtered_combined_matrix.npy,0.0108006712049245,0.0088764694956758,93,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode19-filtered_combined_matrix.npy,0.023857500301674,0.0230767102726807,90,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode2-filtered_combined_matrix.npy,0.0134324656846001,0.0112698918407153,92,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode20-filtered_combined_matrix.npy,0.0181815595738589,0.0145793556607662,93,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode21-filtered_combined_matrix.npy,0.0496659671887755,0.0354386820817063,89,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode22-filtered_combined_matrix.npy,0.241901441887021,0.1130476127168239,66,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode23-filtered_combined_matrix.npy,0.0257458229735493,0.0248170537772568,89,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode24-filtered_combined_matrix.npy,0.1005142132565379,0.0730012012967185,80,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode25-filtered_combined_matrix.npy,0.0519269332010298,0.0372078276073759,68,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode3-filtered_combined_matrix.npy,0.037857959177345,0.0299255819935401,95,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode4-filtered_combined_matrix.npy,0.0100493065081536,0.0083144403710734,97,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode5-filtered_combined_matrix.npy,0.2523391433060169,0.1500247294610834,93,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode6-filtered_combined_matrix.npy,0.0620112727582454,0.0533294763282288,95,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode7-filtered_combined_matrix.npy,0.3508054519444704,0.1737991276182804,70,PseudoNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode8-filtered_combined_matrix.npy,0.0004085732634121,0.0002583259710499,110,StrongNegative,StrongNegative,Negative
bigbox-piezo-graph-5A/unlabeled/box4_mode9-filtered_combined_matrix.npy,0.0047140205814503,0.0037728504890205,98,StrongNegative,StrongNegative,Negative
