filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/4HQJ-filtered_combined_matrix.npy,0.8644962692260743,0.1060050369043256,29,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/4RET-filtered_combined_matrix.npy,0.8939789688587189,0.0691386033754968,55,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5OQT-filtered_combined_matrix.npy,0.7675331515073777,0.1334894763809279,51,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5SY1-filtered_combined_matrix.npy,0.9659160220623016,0.026270826594072,34,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5WB2-filtered_combined_matrix.npy,0.955194765329361,0.0358763186748899,38,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWN-filtered_combined_matrix.npy,0.8681532275676728,0.0756619173575011,22,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWO-filtered_combined_matrix.npy,0.8484821152687073,0.1015247741392416,21,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWQ-filtered_combined_matrix.npy,0.8484766578674316,0.1015198628482591,21,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6JXK-filtered_combined_matrix.npy,0.9708632183074952,0.0203585194678577,45,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6L47-filtered_combined_matrix.npy,0.012154017300345,0.0111897043367228,95,StrongNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6NBH-filtered_combined_matrix.npy,0.9677932274341584,0.0244796738792093,23,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6QEX-filtered_combined_matrix.npy,0.957575820684433,0.0354027725608669,25,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6V35-filtered_combined_matrix.npy,0.9237568390369416,0.0835997833750773,36,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6VUM-filtered_combined_matrix.npy,0.8268321239948273,0.0884517323095612,19,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6W5V-filtered_combined_matrix.npy,0.6800100702047348,0.1651643803760336,65,PseudoNegative,StrongNegative,Positive
