filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label,percentile_label_10_90,percentile_label_20_80,percentile_label_30_70,percentile_label_40_60,cut_P10,cut_P20,cut_P30,cut_P40,cut_P50,cut_P60,cut_P70,cut_P80,cut_P90
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/4EIY-filtered_combined_matrix.npy,0.8027445429563522,0.1245459217938646,42,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,PseudoPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/4NTJ-filtered_combined_matrix.npy,0.9743696343898772,0.014909259121497,32,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/4RES-filtered_combined_matrix.npy,0.952964162826538,0.0531774207636226,59,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/4XP1-filtered_combined_matrix.npy,0.9373015558719636,0.04319110194393,39,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/4XP4-filtered_combined_matrix.npy,0.9318490982055664,0.0479635973422385,39,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/4XPG-filtered_combined_matrix.npy,0.9629270946979522,0.0223151373371006,47,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/5AVW-filtered_combined_matrix.npy,0.9733453488349916,0.0243550526450001,42,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/5AW3-filtered_combined_matrix.npy,0.9425405251979828,0.0710102135943649,44,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/5AW4-filtered_combined_matrix.npy,0.9800983989238738,0.0161714786576781,41,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp2/Test/Positive/5AW6-filtered_combined_matrix.npy,0.9800990283489228,0.0161896168904794,41,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.5051409155279398,0.7068851470947266,0.7463285707086325,0.7690124375224113,0.7946223865449429,0.8201946909427643,0.840830895781517,0.8651515326499939,0.8808461729586125
