filename,average_score,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/1N83-filtered_graphs.npy,0.2697706550359726,75
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/1ZHY-filtered_graphs.npy,0.6986945694684983,77
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/3AM6-filtered_graphs.npy,0.8939116859436035,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/4NTJ-filtered_graphs.npy,0.9718165183067322,32
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/4XP4-filtered_graphs.npy,0.7333705377578735,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/4XPB-filtered_graphs.npy,0.6341585946083069,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/4XPF-filtered_graphs.npy,0.8669887685775757,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/4XPG-filtered_graphs.npy,0.7548509413003921,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AVU-filtered_graphs.npy,0.8951652467250824,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AVX-filtered_graphs.npy,0.968588193655014,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AW0-filtered_graphs.npy,0.8952798640727997,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AW1-filtered_graphs.npy,0.8954667901992798,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AW4-filtered_graphs.npy,0.7984219348430633,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AW7-filtered_graphs.npy,0.7982143640518189,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp4/Spies/5AW8-filtered_graphs.npy,0.7988948917388916,41
