filename,average_score,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/1LRI-filtered_combined_matrix.npy,0.32371532298624517,71
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/1ZHY-filtered_combined_matrix.npy,0.6152498696744442,77
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/3A3Y-filtered_combined_matrix.npy,0.8596536427736282,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4EIY-filtered_combined_matrix.npy,0.8504973977804184,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4M48-filtered_combined_matrix.npy,0.8132407867908478,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XNU-filtered_combined_matrix.npy,0.8477591723203659,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XNV-filtered_combined_matrix.npy,0.8479268628358841,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XP1-filtered_combined_matrix.npy,0.7830661803483963,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XP4-filtered_combined_matrix.npy,0.7477785131335258,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XPT-filtered_combined_matrix.npy,0.8402852100133896,35
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XT1-filtered_combined_matrix.npy,0.8663995707035065,48
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5AW0-filtered_combined_matrix.npy,0.9509832847118378,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5AW7-filtered_combined_matrix.npy,0.9257195568084717,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5C1M-filtered_combined_matrix.npy,0.8421480494737625,52
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5I73-filtered_combined_matrix.npy,0.8404827654361725,20
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5IU4-filtered_combined_matrix.npy,0.8878840774297714,47
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5IUB-filtered_combined_matrix.npy,0.8266683930158615,46
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5JQH-filtered_combined_matrix.npy,0.8092014008760452,18
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5JTB-filtered_combined_matrix.npy,0.8258432105183602,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5K2D-filtered_combined_matrix.npy,0.8454653036594391,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5OLV-filtered_combined_matrix.npy,0.9187406313419342,43
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5UPH-filtered_combined_matrix.npy,0.00021212776711763582,120
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5VRA-filtered_combined_matrix.npy,0.8267853063344955,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5X7D-filtered_combined_matrix.npy,0.7828419944643974,59
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5XR8-filtered_combined_matrix.npy,0.6061712937057018,53
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6BHU-filtered_combined_matrix.npy,0.8033639328926802,54
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6IDF-filtered_combined_matrix.npy,0.7876222503185272,35
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6JMQ-filtered_combined_matrix.npy,0.8011204811930657,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6JZH-filtered_combined_matrix.npy,0.6322827562689781,51
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6KUW-filtered_combined_matrix.npy,0.7334721140563488,58
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6LPJ-filtered_combined_matrix.npy,0.8852559411525727,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6M0F-filtered_combined_matrix.npy,0.8098181819915772,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6N4B-filtered_combined_matrix.npy,0.7269855535030365,29
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6O1V-filtered_combined_matrix.npy,0.6822076597809792,25
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6OMM-filtered_combined_matrix.npy,0.9110557541251183,27
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6OS2-filtered_combined_matrix.npy,0.686788118481636,28
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6PB0-filtered_combined_matrix.npy,0.7914725430309772,21
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6PS3-filtered_combined_matrix.npy,0.8285085591673851,55
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6PS4-filtered_combined_matrix.npy,0.823398197889328,50
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6PS5-filtered_combined_matrix.npy,0.8037714651226997,56
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6PT2-filtered_combined_matrix.npy,0.7768436467647553,43
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6TPK-filtered_combined_matrix.npy,0.589997580498457,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6UY0-filtered_combined_matrix.npy,0.6744723631441594,58
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6VN7-filtered_combined_matrix.npy,0.835414816737175,25
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6W5S-filtered_combined_matrix.npy,0.07719582773279399,86
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/6WQA-filtered_combined_matrix.npy,0.8375983601808548,47
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/7BVQ-filtered_combined_matrix.npy,0.8865389895439147,46
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/7DFW-filtered_combined_matrix.npy,0.701656054109335,24
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/7DRT-filtered_combined_matrix.npy,0.7644071771204471,44
