filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label,percentile_label_10_90,percentile_label_20_80,percentile_label_30_70,percentile_label_40_60,cut_P10,cut_P20,cut_P30,cut_P40,cut_P50,cut_P60,cut_P70,cut_P80,cut_P90
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/3N9Y-filtered_combined_matrix.npy,0.3848839371651411,0.2225588487061469,71,PseudoNegative,StrongNegative,Negative,StrongNegative,StrongNegative,StrongNegative,StrongNegative,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/3WGV-filtered_combined_matrix.npy,0.9776799523830414,0.0209668330493323,52,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4BOE-filtered_combined_matrix.npy,0.7815300190448761,0.1339037808918174,124,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,PseudoPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4NTJ-filtered_combined_matrix.npy,0.9699964201450348,0.0248833832462879,32,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4OR2-filtered_combined_matrix.npy,0.9509929180145263,0.0478350833835034,40,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4XNX-filtered_combined_matrix.npy,0.9410709404945372,0.0557493214966883,45,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4XP5-filtered_combined_matrix.npy,0.923094917535782,0.0646224954819997,47,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4XP9-filtered_combined_matrix.npy,0.8596436583995819,0.0884776492278702,38,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4XPF-filtered_combined_matrix.npy,0.8767808467149735,0.1129379373808723,44,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/4XPH-filtered_combined_matrix.npy,0.901048767566681,0.0911543767161554,43,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5AVQ-filtered_combined_matrix.npy,0.9460249507427216,0.0777278871535858,42,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5AVR-filtered_combined_matrix.npy,0.9706438159942627,0.0327306244076307,43,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5AVU-filtered_combined_matrix.npy,0.9460123896598815,0.0777400820603162,42,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5AVX-filtered_combined_matrix.npy,0.9879818272590636,0.0117884634077414,44,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5AW2-filtered_combined_matrix.npy,0.945917329788208,0.0779226240895603,42,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5AW5-filtered_combined_matrix.npy,0.9273764932155608,0.0956306202546415,41,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5I6X-filtered_combined_matrix.npy,0.769732210636139,0.1320928970785445,20,PseudoPositive,PseudoNegative,Positive,PseudoNegative,PseudoNegative,PseudoNegative,PseudoNegative,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5I75-filtered_combined_matrix.npy,0.8524870109558106,0.1148044434506366,20,PseudoPositive,StrongPositive,Positive,PseudoPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5K2C-filtered_combined_matrix.npy,0.8883350610733032,0.1590235852404045,39,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5L7D-filtered_combined_matrix.npy,0.4369394646584987,0.1782722365793313,84,PseudoNegative,StrongNegative,Negative,StrongNegative,StrongNegative,StrongNegative,StrongNegative,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5N2R-filtered_combined_matrix.npy,0.939209361076355,0.0498263594009832,47,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5TVN-filtered_combined_matrix.npy,0.9764635908603668,0.0198753955698071,40,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5UVI-filtered_combined_matrix.npy,0.8729144906997681,0.0938470002180731,38,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/5WVR-filtered_combined_matrix.npy,0.5660089361667633,0.2211670588247835,81,PseudoNegative,StrongNegative,Positive,PseudoNegative,StrongNegative,StrongNegative,StrongNegative,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6CO7-filtered_combined_matrix.npy,0.9592534804344176,0.0365001804830834,55,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6IIU-filtered_combined_matrix.npy,0.7623588985204697,0.1695991815680203,42,PseudoPositive,PseudoNegative,Positive,PseudoNegative,PseudoNegative,PseudoNegative,PseudoNegative,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6IIV-filtered_combined_matrix.npy,0.9365627562999724,0.0671508203979467,31,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6LR4-filtered_combined_matrix.npy,0.96677344083786,0.0208739052813882,28,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6M3Z-filtered_combined_matrix.npy,0.8579119783639908,0.1192688158816268,39,PseudoPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6NBF-filtered_combined_matrix.npy,0.9691152846813202,0.0275870238846102,29,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6NF4-filtered_combined_matrix.npy,0.9723710799217224,0.0247874848624842,50,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6OS1-filtered_combined_matrix.npy,0.8109763211011887,0.1101173900902955,19,PseudoPositive,PseudoPositive,Positive,PseudoPositive,PseudoPositive,PseudoPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Test/Positive/6PRZ-filtered_combined_matrix.npy,0.9628425228595734,0.0361237994347441,53,StrongPositive,StrongPositive,Positive,StrongPositive,StrongPositive,StrongPositive,StrongPositive,0.49610020553320644,0.6281656348109246,0.7062000294923783,0.742309941649437,0.7704350969195366,0.7921592814922332,0.8216912837624549,0.8363906397819519,0.8525577290654183
