filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/1LRI-filtered_combined_matrix.npy,0.3091335901990533,0.21218995736871632,71
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/1ZHY-filtered_combined_matrix.npy,0.5928805637359619,0.27409816243445,77
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/3A3Y-filtered_combined_matrix.npy,0.8588376989960671,0.21267942289116568,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4EIY-filtered_combined_matrix.npy,0.8511976182460785,0.17472395926564346,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4M48-filtered_combined_matrix.npy,0.8180785971879959,0.19675986493356754,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XNU-filtered_combined_matrix.npy,0.8396663188934326,0.1981767563234856,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XNV-filtered_combined_matrix.npy,0.8477040141820907,0.23036298938057062,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XP1-filtered_combined_matrix.npy,0.7923682075738907,0.21051234399239827,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XP4-filtered_combined_matrix.npy,0.7455026966333389,0.24664113548641478,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XPT-filtered_combined_matrix.npy,0.838637228012085,0.20770296297411717,35
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/4XT1-filtered_combined_matrix.npy,0.859294376373291,0.20614998130603038,48
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5AW0-filtered_combined_matrix.npy,0.9460533082485199,0.07766547644250192,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5AW7-filtered_combined_matrix.npy,0.9276213800907135,0.09529626982838436,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5C1M-filtered_combined_matrix.npy,0.8476098704338074,0.22416716608677656,52
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5I73-filtered_combined_matrix.npy,0.847430968284607,0.1458656238636923,20
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5IU4-filtered_combined_matrix.npy,0.8803709256649017,0.14845851707091276,47
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5IUB-filtered_combined_matrix.npy,0.8234686356782913,0.20240493366444096,46
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5JQH-filtered_combined_matrix.npy,0.8230907320976257,0.15068600070054147,18
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5JTB-filtered_combined_matrix.npy,0.8315192008018494,0.19950625239214664,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5K2D-filtered_combined_matrix.npy,0.8463316667079925,0.18299463161348276,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5OLV-filtered_combined_matrix.npy,0.9208985185623169,0.09783392110589494,43
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5UPH-filtered_combined_matrix.npy,0.000200704218550527,0.00014831095943589458,120
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5VRA-filtered_combined_matrix.npy,0.8216626459360122,0.17789397877834445,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp5/Spies/5X7D-filtered_combined_matrix.npy,0.7717618629336357,0.28409380975594833,59
