filename,average_score,score_std,number_atoms,min_max_label,percentile_label,threshold_label
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/4HQJ-filtered_combined_matrix.npy,0.7835041201114654,0.1539118403046361,29,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/4RET-filtered_combined_matrix.npy,0.9584396588802336,0.0240272338058857,55,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5OQT-filtered_combined_matrix.npy,0.7495931524038315,0.1575648205392011,51,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5SY1-filtered_combined_matrix.npy,0.9685579752922058,0.023437307268421,34,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/5WB2-filtered_combined_matrix.npy,0.972387192249298,0.0198084863145609,38,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWN-filtered_combined_matrix.npy,0.8282127124071121,0.0977041664248191,22,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWO-filtered_combined_matrix.npy,0.7879675513505936,0.1359956312059391,21,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6AWQ-filtered_combined_matrix.npy,0.7879885870218277,0.1359818526548561,21,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6JXK-filtered_combined_matrix.npy,0.9811333680152892,0.0169495406716906,45,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6L47-filtered_combined_matrix.npy,0.0049088335916167,0.0052258143978174,95,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6NBH-filtered_combined_matrix.npy,0.9246352994441986,0.0796140187006854,23,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6QEX-filtered_combined_matrix.npy,0.9024407052993776,0.0727597588582343,25,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6V35-filtered_combined_matrix.npy,0.8667211067676545,0.1327707943206937,36,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6VUM-filtered_combined_matrix.npy,0.8743212330341339,0.0735508277299913,19,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/6W5V-filtered_combined_matrix.npy,0.8151451063156128,0.1010689010747984,65,PseudoPositive,PseudoPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7A65-filtered_combined_matrix.npy,0.8970234382152558,0.0773708898188796,30,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7A6C-filtered_combined_matrix.npy,0.9521002662181854,0.0291367931263676,22,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7A6E-filtered_combined_matrix.npy,0.9525264155864716,0.0410930204023876,30,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7A6F-filtered_combined_matrix.npy,0.9144544327259064,0.0654892108610374,24,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7CA3-filtered_combined_matrix.npy,0.706635702252388,0.1127099544455375,20,PseudoNegative,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7CUM-filtered_combined_matrix.npy,0.587524246275425,0.1859031419737188,30,PseudoNegative,StrongNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7D92-filtered_combined_matrix.npy,0.886848874092102,0.112661764798139,36,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7D93-filtered_combined_matrix.npy,0.9651343429088592,0.0337536890695563,58,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7D94-filtered_combined_matrix.npy,0.9873551166057588,0.0082994357553608,55,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7DDF-filtered_combined_matrix.npy,0.9721367871761322,0.0224602067576603,59,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7DDI-filtered_combined_matrix.npy,0.977011423110962,0.012462337224058,56,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7DDK-filtered_combined_matrix.npy,0.9733279705047608,0.021735222295508,58,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7KY5-filtered_combined_matrix.npy,0.4406479808688164,0.1836635125511497,5,PseudoNegative,StrongNegative,Negative
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7KY8-filtered_combined_matrix.npy,0.8577795422077179,0.0932388584867613,52,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7KYA-filtered_combined_matrix.npy,0.9389581787586212,0.0409167709387236,18,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7N4V-filtered_combined_matrix.npy,0.9694393515586852,0.028093951641644,29,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7NIW-filtered_combined_matrix.npy,0.9201720440387726,0.0584110168403432,31,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7QTV-filtered_combined_matrix.npy,0.7599510359764099,0.1181118268818458,56,PseudoPositive,PseudoNegative,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7RM5-filtered_combined_matrix.npy,0.9485829496383666,0.0399525859016305,41,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7RR9-filtered_combined_matrix.npy,0.8746884036064148,0.0807278258377932,34,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7SK3-filtered_combined_matrix.npy,0.9177303087711334,0.0982565847631315,54,PseudoPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7WYS-filtered_combined_matrix.npy,0.9649898862838744,0.0284691617647028,57,StrongPositive,StrongPositive,Positive
../../../Data/SplitData/Cholesterol/IvanTestSet/ivan-graph-5A/positive/7WYY-filtered_combined_matrix.npy,0.9822868490219115,0.0195560877267045,45,StrongPositive,StrongPositive,Positive
