atom_type,importance
C,0.07122886180877686
CA,0.07122886180877686
CB,0.07658366113901138
CD,0.08863173425197601
CD1,0.10068037360906601
CD2,0.11272826045751572
CE,0.12525402009487152
CE1,0.1387351006269455
CE2,0.15221622586250305
CE3,0.16569732129573822
CG,0.17505007982254028
CG1,0.16995221376419067
CG2,0.16485440731048584
CH2,0.15975657105445862
CZ,0.15683096647262573
CZ2,0.1712830364704132
CZ3,0.18573513627052307
O,0.20018722116947174
OH,0.21463938057422638
OD1,0.2159893810749054
OD2,0.217339426279068
OE1,0.2186894416809082
OE2,0.22003944218158722
OG,0.20702219009399414
OG1,0.19220992922782898
N,0.177397683262825
NE,0.1625855267047882
NE1,0.15454605221748352
NE2,0.14844197034835815
ND1,0.14233791828155518
ND2,0.13623382151126862
NZ,0.13436442613601685
NH1,0.13461293280124664
NH2,0.13486142456531525
SD,0.13510967791080475
SG,0.13521988689899445
UNKNOWN,0.13521988689899445
