atom_type,importance_sum
C,10.373337745666504
CA,10.373337745666504
CB,10.797774314880371
CD,11.75277328491211
CD1,12.707712173461914
CD2,13.662652015686035
CE,13.990452766418457
CE1,13.063923835754395
CE2,12.137392044067383
CE3,11.210857391357422
CG,10.752608299255371
CG1,11.933420181274414
CG2,13.114230155944824
CH2,14.295042037963867
CZ,15.344864845275879
CZ2,15.34678840637207
CZ3,15.348716735839844
O,15.350653648376465
OH,15.352574348449707
OD1,15.895535469055176
OD2,16.438493728637695
OE1,16.981454849243164
OE2,17.5244140625
OG,17.711286544799805
OG1,17.853647232055664
N,17.99600601196289
NE,18.138368606567383
NE1,17.720190048217773
NE2,17.141836166381836
ND1,16.56349754333496
ND2,15.985151290893555
NZ,15.170705795288086
NH1,14.238204956054688
NH2,13.305712699890137
SD,12.373214721679688
SG,11.958786010742188
UNKNOWN,11.958786010742188
