atom_type,importance_sum
C,7.267244815826416
CA,7.267244815826416
CB,7.815995693206787
CD,9.050660133361816
CD1,10.285324096679688
CD2,11.519991874694824
CE,12.534852981567383
CE1,13.110294342041016
CE2,13.685641288757324
CE3,14.26098918914795
CG,14.852275848388672
CG1,15.499067306518555
CG2,16.145864486694336
CH2,16.79265594482422
CZ,17.362627029418945
CZ2,17.318035125732422
CZ3,17.273448944091797
O,17.228853225708008
OH,17.18426513671875
OD1,17.002994537353516
OD2,16.821725845336914
OE1,16.640460968017578
OE2,16.459190368652344
OG,15.895915031433105
OG1,15.284886360168457
N,14.673861503601074
NE,14.062829971313477
NE1,14.104740142822266
NE2,14.333309173583984
ND1,14.561785697937012
ND2,14.790351867675781
NZ,14.939079284667969
NH1,15.047935485839844
NH2,15.15678882598877
SD,15.265729904174805
SG,15.314070701599121
UNKNOWN,15.314070701599121
