filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/1N83-filtered_graphs.npy,0.38181283086538315,0.09870949787848664,75
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/3A3Y-filtered_graphs.npy,0.905446219444275,0.07019045137334382,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/3WGV-filtered_graphs.npy,0.908997255563736,0.05678212935470294,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/4IB4-filtered_graphs.npy,0.5555639666318893,0.11833785246693479,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/4XNV-filtered_graphs.npy,0.9736226153373718,0.017780773246685512,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/4XT1-filtered_graphs.npy,0.7845649063587189,0.10115906394075627,48
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5AVR-filtered_graphs.npy,0.964174792766571,0.026880946292147982,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5AVX-filtered_graphs.npy,0.9713494873046875,0.02246563645875238,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5AVZ-filtered_graphs.npy,0.967419617176056,0.023612931128734006,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5I74-filtered_graphs.npy,0.9820942533016205,0.023108382886184428,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5IUA-filtered_graphs.npy,0.8698145818710327,0.052125002422615405,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5IUB-filtered_graphs.npy,0.8668808829784393,0.05409637464856695,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5K2B-filtered_graphs.npy,0.9177791225910187,0.03350339140238623,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5K2C-filtered_graphs.npy,0.8913607025146484,0.045481108180710925,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5LWE-filtered_graphs.npy,0.4298465970810503,0.2798980509384193,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5N2R-filtered_graphs.npy,0.8824615812301636,0.04314443726244308,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5OLG-filtered_graphs.npy,0.898532931804657,0.039381832230672986,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5OLO-filtered_graphs.npy,0.8894211649894714,0.03589761526941272,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5OLZ-filtered_graphs.npy,0.8737458705902099,0.04829545629367072,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5OM4-filtered_graphs.npy,0.8989141654968261,0.03919728809978825,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5WVR-filtered_graphs.npy,0.33358050107955933,0.12677095759220255,81
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5X7D-filtered_graphs.npy,0.8275118792057037,0.06377826691974606,59
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/5ZM7-filtered_graphs.npy,0.8393846547603607,0.08461270671935235,72
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6IIV-filtered_graphs.npy,0.7367407214641571,0.15275748720159157,31
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6JMQ-filtered_graphs.npy,0.9131931805610657,0.06106542862229115,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6JZH-filtered_graphs.npy,0.7125762009620666,0.08197857171836474,51
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6LPK-filtered_graphs.npy,0.907340372800827,0.04017087514078161,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6MSM-filtered_graphs.npy,0.84522685110569,0.13272017785972628,21
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6NBF-filtered_graphs.npy,0.9420665335655213,0.05448970117394877,29
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6NF4-filtered_graphs.npy,0.4186087577790022,0.20455697747777082,50
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6OBA-filtered_graphs.npy,0.9477587211132049,0.026399349812306478,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6PRZ-filtered_graphs.npy,0.9396927630901337,0.029037011241380157,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6PS3-filtered_graphs.npy,0.9250559711456299,0.03553071741405334,55
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6PS4-filtered_graphs.npy,0.9379780435562134,0.026729789296846496,50
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6S0L-filtered_graphs.npy,0.9274982118606567,0.046494638661435515,36
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6S7P-filtered_graphs.npy,0.7364242511987686,0.14831160728464013,35
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6TPK-filtered_graphs.npy,0.447843014895916,0.1497346362010058,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6UD4-filtered_graphs.npy,0.4091284054517746,0.09661472718039767,58
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6WBF-filtered_graphs.npy,0.9198308444023132,0.04555935023926683,30
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6WGT-filtered_graphs.npy,0.9397516977787018,0.039692275839524116,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/6ZDV-filtered_graphs.npy,0.9070532095432281,0.03722378559696787,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/7DFW-filtered_graphs.npy,0.7589408445358277,0.17896153427398143,24
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp2/Spies/7DW9-filtered_graphs.npy,0.7617052888870239,0.14245496136755195,37
