atom_type,importance
C,0.12730976939201355
CA,0.12730976939201355
CB,0.13609738647937775
CD,0.15586872398853302
CD1,0.1756400316953659
CD2,0.19541138410568237
CE,0.21202853322029114
CE1,0.2223401665687561
CE2,0.23265331983566284
CE3,0.24296458065509796
CG,0.24794085323810577
CG1,0.23424941301345825
CG2,0.22055798768997192
CH2,0.20686648786067963
CZ,0.19475789368152618
CZ2,0.19531121850013733
CZ3,0.19586460292339325
O,0.19641797244548798
OH,0.1969713270664215
OD1,0.19007505476474762
OD2,0.18317872285842896
OE1,0.17628240585327148
OE2,0.1693861335515976
OG,0.16811560094356537
OG1,0.16754835844039917
N,0.16698110103607178
NE,0.166413813829422
NE1,0.17875564098358154
NE2,0.1947837918996811
ND1,0.21081310510635376
ND2,0.22684237360954285
NZ,0.22554397583007812
NH1,0.21558235585689545
NH2,0.205620676279068
SD,0.1956578642129898
SG,0.19123044610023499
UNKNOWN,0.19123044610023499
