atom_type,importance
C,0.07841935753822327
CA,0.07841935753822327
CB,0.08269217610359192
CD,0.0923059806227684
CD1,0.10192040354013443
CD2,0.11153414100408554
CE,0.11801376193761826
CE1,0.11822400242090225
CE2,0.11843402683734894
CE3,0.11864438652992249
CG,0.12252539396286011
CG1,0.13925574719905853
CG2,0.15598618984222412
CH2,0.17271654307842255
CZ,0.18859298527240753
CZ2,0.19763785600662231
CZ3,0.2066827267408371
O,0.21572758257389069
OH,0.22477243840694427
OD1,0.21890226006507874
OD2,0.2130320519208908
OE1,0.2071618139743805
OE2,0.2012915462255478
OG,0.19178970158100128
OG1,0.18183377385139465
N,0.1718779057264328
NE,0.16192199289798737
NE1,0.15372179448604584
NE2,0.146022230386734
ND1,0.13832269608974457
ND2,0.1306244432926178
NZ,0.13676704466342926
NH1,0.14983077347278595
NH2,0.16289447247982025
SD,0.17595945298671722
SG,0.1817658543586731
UNKNOWN,0.1817658543586731
