atom_type,importance
C,0.12098132073879242
CA,0.12098132073879242
CB,0.12240879237651825
CD,0.12561854720115662
CD1,0.12882940471172333
CD2,0.13204024732112885
CE,0.1354188323020935
CE1,0.13913625478744507
CE2,0.14285248517990112
CE3,0.14656996726989746
CG,0.15289369225502014
CG1,0.16834332048892975
CG2,0.18379297852516174
CH2,0.19924262166023254
CZ,0.21231919527053833
CZ2,0.20641179382801056
CZ3,0.20050440728664398
O,0.1945970207452774
OH,0.18868961930274963
OD1,0.18848949670791626
OD2,0.18828926980495453
OE1,0.18808917701244354
OE2,0.1878889948129654
OG,0.18150915205478668
OG1,0.17435677349567413
N,0.16720442473888397
NE,0.160052090883255
NE1,0.15548263490200043
NE2,0.15165159106254578
ND1,0.14781950414180756
ND2,0.1439884901046753
NZ,0.1467110812664032
NH1,0.15270990133285522
NH2,0.15870986878871918
SD,0.16470867395401
SG,0.16737434267997742
UNKNOWN,0.16737434267997742
