atom_type,importance
C,0.2220250964164734
CA,0.2220250964164734
CB,0.2125510722398758
CD,0.19123414158821106
CD1,0.16991718113422394
CD2,0.14860087633132935
CE,0.13591566681861877
CE1,0.14049376547336578
CE2,0.145071879029274
CE3,0.14965000748634338
CG,0.1582842916250229
CG1,0.1811150461435318
CG2,0.2039458453655243
CH2,0.22677640616893768
CZ,0.2525423765182495
CZ2,0.30179363489151
CZ3,0.35104501247406006
O,0.4002963602542877
OH,0.44954776763916016
OD1,0.43748947978019714
OD2,0.4254313111305237
OE1,0.4133729934692383
OE2,0.4013148546218872
OG,0.3807120621204376
OG1,0.3590411841869354
N,0.3373703062534332
NE,0.3156995177268982
NE1,0.3243555426597595
NE2,0.3416746258735657
ND1,0.35899367928504944
ND2,0.3763127624988556
NZ,0.3839797079563141
NH1,0.38682207465171814
NH2,0.38966432213783264
SD,0.39250659942626953
SG,0.39377066493034363
UNKNOWN,0.39377066493034363
