atom_type,importance
C,0.09302908927202225
CA,0.09302908927202225
CB,0.09954385459423065
CD,0.11420153081417084
CD1,0.1288592517375946
CD2,0.1435169279575348
CE,0.15456905961036682
CE1,0.15840984880924225
CE2,0.1622520536184311
CE3,0.16609422862529755
CG,0.1671883910894394
CG1,0.15866719186306
CG2,0.1501459777355194
CH2,0.14162477850914001
CZ,0.13421232998371124
CZ2,0.13566984236240387
CZ3,0.13712731003761292
O,0.13858482241630554
OH,0.1400422602891922
OD1,0.1325240284204483
OD2,0.12500576674938202
OE1,0.11748751252889633
OE2,0.10996928066015244
OG,0.10531991720199585
OG1,0.10102993249893188
N,0.09673995524644852
NE,0.09244997799396515
NE1,0.09393174201250076
NE2,0.09706250578165054
ND1,0.10019323229789734
ND2,0.10332398861646652
NZ,0.10302440822124481
NH1,0.10100928694009781
NH2,0.09899421036243439
SD,0.09697844088077545
SG,0.09608329832553864
UNKNOWN,0.09608329832553864
