filename,average_score,score_std,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/1LRI-filtered_graphs.npy,0.893546130657196,0.06781595465199956,71
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/1ZHY-filtered_graphs.npy,0.7135855400562287,0.16405892114276985,77
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/3A3Y-filtered_graphs.npy,0.9318618500232696,0.05965648346550094,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4EIY-filtered_graphs.npy,0.8676231026649475,0.06343561170993932,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4M48-filtered_graphs.npy,0.9053105509281159,0.0501491671943899,40
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XNU-filtered_graphs.npy,0.8936833477020264,0.05402820506182416,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XNV-filtered_graphs.npy,0.9813907778263092,0.018427356668119368,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XP1-filtered_graphs.npy,0.8388473927974701,0.08810280487745178,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XP4-filtered_graphs.npy,0.7931538510322571,0.08607872725946282,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XPT-filtered_graphs.npy,0.7131048482656479,0.12718870312643069,35
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/4XT1-filtered_graphs.npy,0.83646350979805,0.09768005938303964,48
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5AW0-filtered_graphs.npy,0.9457679986953735,0.04111777456797075,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5AW7-filtered_graphs.npy,0.892753849029541,0.07662570273337298,41
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5C1M-filtered_graphs.npy,0.7166542679071426,0.1450097153659506,52
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5I73-filtered_graphs.npy,0.9368680810928345,0.08211941616130301,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5IU4-filtered_graphs.npy,0.8994684267044067,0.05117297027104615,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5IUB-filtered_graphs.npy,0.9007876372337341,0.053044552408990614,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5JQH-filtered_graphs.npy,0.9720565700531005,0.03953523843479332,18
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5JTB-filtered_graphs.npy,0.7683196008205414,0.09274048454782892,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5K2D-filtered_graphs.npy,0.882360874414444,0.06822400805438744,38
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5OLV-filtered_graphs.npy,0.9238154482841492,0.0468657255171114,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5UPH-filtered_graphs.npy,0.015045963185839355,0.01489264461370263,120
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5VRA-filtered_graphs.npy,0.921402839422226,0.04738898563105325,42
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5X7D-filtered_graphs.npy,0.8986230039596558,0.05354446367341539,59
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/5XR8-filtered_graphs.npy,0.5076709359884262,0.12284817311316783,53
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6BHU-filtered_graphs.npy,0.9541194200515747,0.044416219935563564,54
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6IDF-filtered_graphs.npy,0.8126497787237167,0.11747399580704099,35
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6JMQ-filtered_graphs.npy,0.9430330908298492,0.043546763317856584,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6JZH-filtered_graphs.npy,0.7946384823322297,0.0805442490940977,51
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6KUW-filtered_graphs.npy,0.9776530683040618,0.023417524663443885,58
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6LPJ-filtered_graphs.npy,0.869637895822525,0.0767535709377874,39
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6M0F-filtered_graphs.npy,0.835388007760048,0.11263460814334786,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6N4B-filtered_graphs.npy,0.8635138642787933,0.10902745112758626,29
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6O1V-filtered_graphs.npy,0.7416203594207764,0.2513413154848986,25
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6OMM-filtered_graphs.npy,0.9454823458194732,0.04790232771440792,27
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6OS2-filtered_graphs.npy,0.44523489139974115,0.20168603060793183,28
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6PB0-filtered_graphs.npy,0.9332121169567108,0.11061408649338161,21
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6PS3-filtered_graphs.npy,0.9614597856998444,0.025679859072067913,55
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6PS4-filtered_graphs.npy,0.9465388369560241,0.03283794262036999,50
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6PS5-filtered_graphs.npy,0.9468617749214172,0.03630041368057512,56
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6PT2-filtered_graphs.npy,0.8132466351985932,0.0848623731903346,43
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6TPK-filtered_graphs.npy,0.32027573257684705,0.1281766159749577,45
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6UY0-filtered_graphs.npy,0.8614373147487641,0.11081497806023807,58
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6VN7-filtered_graphs.npy,0.8474522465467453,0.13641659960955566,25
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6W5S-filtered_graphs.npy,0.636718575656414,0.15520027709637166,86
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/6WQA-filtered_graphs.npy,0.7052690494060516,0.13337460901956402,47
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7BVQ-filtered_graphs.npy,0.9825287628173828,0.019129228895444137,46
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7DFW-filtered_graphs.npy,0.7568293595314026,0.19417273855019335,24
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7DRT-filtered_graphs.npy,0.7240772545337677,0.14512590922092733,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7DUQ-filtered_graphs.npy,0.57092275172472,0.17468626323813438,44
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7E14-filtered_graphs.npy,0.8611441135406495,0.1527531138640867,27
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7E2X-filtered_graphs.npy,0.749013776704669,0.251795162717683,20
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7E32-filtered_graphs.npy,0.8586415392160416,0.12109598273105192,33
../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp5/Spies/7EJX-filtered_graphs.npy,0.9437150204181671,0.059541939401104665,19
