filename,average_score,number_atoms
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/2RH1-filtered_combined_matrix.npy,0.8441588526964188,53
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3A3Y-filtered_combined_matrix.npy,0.827708619236946,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3AM6-filtered_combined_matrix.npy,0.8312413987517356,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3N9Y-filtered_combined_matrix.npy,0.45246612146496773,71
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/3NYA-filtered_combined_matrix.npy,0.8091422790288925,49
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4DKL-filtered_combined_matrix.npy,0.7117673972249031,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4HYT-filtered_combined_matrix.npy,0.5354142753779888,59
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4NC3-filtered_combined_matrix.npy,0.7911240571737289,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4XP6-filtered_combined_matrix.npy,0.77249721378088,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4XPB-filtered_combined_matrix.npy,0.7475936317443848,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/4XPG-filtered_combined_matrix.npy,0.7015595653653145,47
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AVQ-filtered_combined_matrix.npy,0.9361151254177094,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AVS-filtered_combined_matrix.npy,0.945615314245224,44
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AW1-filtered_combined_matrix.npy,0.9365076816082001,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AW6-filtered_combined_matrix.npy,0.8224118429422379,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5AW7-filtered_combined_matrix.npy,0.8227072125673294,41
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5D5A-filtered_combined_matrix.npy,0.8529820024967194,56
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5I75-filtered_combined_matrix.npy,0.8150675076246262,20
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5IUA-filtered_combined_matrix.npy,0.8173764342069626,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5JQH-filtered_combined_matrix.npy,0.7056035640835762,18
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5K2A-filtered_combined_matrix.npy,0.8644006508588791,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5K2C-filtered_combined_matrix.npy,0.8442969840764999,39
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5MZJ-filtered_combined_matrix.npy,0.8451783096790314,46
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5OM1-filtered_combined_matrix.npy,0.8316226333379746,45
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5OM4-filtered_combined_matrix.npy,0.8894607472419739,43
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/5ZM5-filtered_combined_matrix.npy,0.4890585358440876,74
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6DRY-filtered_combined_matrix.npy,0.8129178297519684,43
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6DS0-filtered_combined_matrix.npy,0.8354571437835694,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6JXJ-filtered_combined_matrix.npy,0.8414534533023834,46
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6JZH-filtered_combined_matrix.npy,0.7977744948863983,51
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6M47-filtered_combined_matrix.npy,0.8432991886138916,37
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6O1V-filtered_combined_matrix.npy,0.6891060480475426,25
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6OS1-filtered_combined_matrix.npy,0.8298632130026817,19
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6PB0-filtered_combined_matrix.npy,0.8403799110651016,21
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6PEQ-filtered_combined_matrix.npy,0.314333601295948,62
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6PRZ-filtered_combined_matrix.npy,0.8826915520429611,53
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6RZ7-filtered_combined_matrix.npy,0.8079696214199066,28
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6UD8-filtered_combined_matrix.npy,0.7742698852717876,52
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6UY0-filtered_combined_matrix.npy,0.7613913649320603,58
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6WGT-filtered_combined_matrix.npy,0.8069182652235031,40
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6WM2-filtered_combined_matrix.npy,0.8093813264369965,26
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/6ZDV-filtered_combined_matrix.npy,0.8316091972589493,42
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7A69-filtered_combined_matrix.npy,0.7326720124483108,21
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7BU7-filtered_combined_matrix.npy,0.8189145067334175,28
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7CFM-filtered_combined_matrix.npy,0.8374907580018044,48
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7CZ5-filtered_combined_matrix.npy,0.8225095489621163,36
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7D76-filtered_combined_matrix.npy,0.832239294052124,24
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7DUQ-filtered_combined_matrix.npy,0.6852424830198288,44
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7E32-filtered_combined_matrix.npy,0.7033098831772804,33
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7EKI-filtered_combined_matrix.npy,0.7926581874489784,30
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7F6H-filtered_combined_matrix.npy,0.9218908971548081,33
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7FJE-filtered_combined_matrix.npy,0.6423357608914375,58
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7LGU-filtered_combined_matrix.npy,0.733187724351883,38
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7LKP-filtered_combined_matrix.npy,0.4264699050784111,9
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7M5Y-filtered_combined_matrix.npy,0.8060382437705994,24
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7MFI-filtered_combined_matrix.npy,0.25561557702720167,73
../../../Data/SplitData/Cholesterol/cholesterol-graph-5A_exp3/Spies/7N4X-filtered_combined_matrix.npy,0.5602638049423695,76
